,age_end,age_start,education_state,ethnicity,mean_value,sex,year_end,year_start
30772,73,72,International Baccalaureate,PAK,0.0,Female,2012,2011
30773,74,73,International Baccalaureate,PAK,0.0,Female,2012,2011
30774,75,74,International Baccalaureate,PAK,0.0,Female,2012,2011
30775,76,75,International Baccalaureate,PAK,0.0,Female,2012,2011
30776,77,76,International Baccalaureate,PAK,0.0,Female,2012,2011
30777,78,77,International Baccalaureate,PAK,0.0,Female,2012,2011
30778,79,78,International Baccalaureate,PAK,0.0,Female,2012,2011
30779,80,79,International Baccalaureate,PAK,0.0,Female,2012,2011
30780,81,80,International Baccalaureate,PAK,0.0,Female,2012,2011
30781,82,81,International Baccalaureate,PAK,0.0,Female,2012,2011
30782,83,82,International Baccalaureate,PAK,0.0,Female,2012,2011
30783,84,83,International Baccalaureate,PAK,0.0,Female,2012,2011
30784,85,84,International Baccalaureate,PAK,0.0,Female,2012,2011
30785,86,85,International Baccalaureate,PAK,0.0,Female,2012,2011
30786,87,86,International Baccalaureate,PAK,0.0,Female,2012,2011
30787,88,87,International Baccalaureate,PAK,0.0,Female,2012,2011
30788,89,88,International Baccalaureate,PAK,0.0,Female,2012,2011
30789,90,89,International Baccalaureate,PAK,0.0,Female,2012,2011
30790,91,90,International Baccalaureate,PAK,0.0,Female,2012,2011
30791,92,91,International Baccalaureate,PAK,0.0,Female,2012,2011
30792,93,92,International Baccalaureate,PAK,0.0,Female,2012,2011
30793,94,93,International Baccalaureate,PAK,0.0,Female,2012,2011
30794,95,94,International Baccalaureate,PAK,0.0,Female,2012,2011
30795,96,95,International Baccalaureate,PAK,0.0,Female,2012,2011
30796,97,96,International Baccalaureate,PAK,0.0,Female,2012,2011
30797,98,97,International Baccalaureate,PAK,0.0,Female,2012,2011
30798,99,98,International Baccalaureate,PAK,0.0,Female,2012,2011
30799,100,99,International Baccalaureate,PAK,0.0,Female,2012,2011
30800,1,0,Less than GCSE,PAK,0.0,Male,2012,2011
30801,2,1,Less than GCSE,PAK,0.0,Male,2012,2011
30802,3,2,Less than GCSE,PAK,0.0,Male,2012,2011
30803,4,3,Less than GCSE,PAK,0.0,Male,2012,2011
30804,5,4,Less than GCSE,PAK,0.0,Male,2012,2011
30805,6,5,Less than GCSE,PAK,0.0,Male,2012,2011
30806,7,6,Less than GCSE,PAK,0.0,Male,2012,2011
30807,8,7,Less than GCSE,PAK,0.0,Male,2012,2011
30808,9,8,Less than GCSE,PAK,0.0,Male,2012,2011
30809,10,9,Less than GCSE,PAK,0.0,Male,2012,2011
30810,11,10,Less than GCSE,PAK,0.0,Male,2012,2011
30811,12,11,Less than GCSE,PAK,0.0,Male,2012,2011
30812,13,12,Less than GCSE,PAK,0.0,Male,2012,2011
30813,14,13,Less than GCSE,PAK,0.0,Male,2012,2011
30814,15,14,Less than GCSE,PAK,0.0,Male,2012,2011
30815,16,15,Less than GCSE,PAK,0.0,Male,2012,2011
30816,17,16,Less than GCSE,PAK,0.0,Male,2012,2011
30817,18,17,Less than GCSE,PAK,0.0,Male,2012,2011
30818,19,18,Less than GCSE,PAK,0.0,Male,2012,2011
30819,20,19,Less than GCSE,PAK,0.0,Male,2012,2011
30820,21,20,Less than GCSE,PAK,0.0,Male,2012,2011
30821,22,21,Less than GCSE,PAK,0.0,Male,2012,2011
30822,23,22,Less than GCSE,PAK,0.0,Male,2012,2011
30823,24,23,Less than GCSE,PAK,0.0,Male,2012,2011
30824,25,24,Less than GCSE,PAK,0.0,Male,2012,2011
30825,26,25,Less than GCSE,PAK,0.0,Male,2012,2011
30826,27,26,Less than GCSE,PAK,0.0,Male,2012,2011
30827,28,27,Less than GCSE,PAK,0.0,Male,2012,2011
30828,29,28,Less than GCSE,PAK,0.0,Male,2012,2011
30829,30,29,Less than GCSE,PAK,0.0,Male,2012,2011
30830,31,30,Less than GCSE,PAK,0.0,Male,2012,2011
30831,32,31,Less than GCSE,PAK,0.0,Male,2012,2011
30832,33,32,Less than GCSE,PAK,0.0,Male,2012,2011
30833,34,33,Less than GCSE,PAK,0.0,Male,2012,2011
30834,35,34,Less than GCSE,PAK,0.0,Male,2012,2011
30835,36,35,Less than GCSE,PAK,0.0,Male,2012,2011
30836,37,36,Less than GCSE,PAK,0.0,Male,2012,2011
30837,38,37,Less than GCSE,PAK,0.0,Male,2012,2011
30838,39,38,Less than GCSE,PAK,0.0,Male,2012,2011
30839,40,39,Less than GCSE,PAK,0.0,Male,2012,2011
30840,41,40,Less than GCSE,PAK,0.0,Male,2012,2011
30841,42,41,Less than GCSE,PAK,0.0,Male,2012,2011
30842,43,42,Less than GCSE,PAK,0.0,Male,2012,2011
30843,44,43,Less than GCSE,PAK,0.0,Male,2012,2011
30844,45,44,Less than GCSE,PAK,0.0,Male,2012,2011
30845,46,45,Less than GCSE,PAK,0.0,Male,2012,2011
30846,47,46,Less than GCSE,PAK,0.0,Male,2012,2011
30847,48,47,Less than GCSE,PAK,0.0,Male,2012,2011
30848,49,48,Less than GCSE,PAK,0.0,Male,2012,2011
30849,50,49,Less than GCSE,PAK,0.0,Male,2012,2011
30850,51,50,Less than GCSE,PAK,0.0,Male,2012,2011
30851,52,51,Less than GCSE,PAK,0.0,Male,2012,2011
30852,53,52,Less than GCSE,PAK,0.0,Male,2012,2011
30853,54,53,Less than GCSE,PAK,0.0,Male,2012,2011
30854,55,54,Less than GCSE,PAK,0.0,Male,2012,2011
30855,56,55,Less than GCSE,PAK,0.0,Male,2012,2011
30856,57,56,Less than GCSE,PAK,0.0,Male,2012,2011
30857,58,57,Less than GCSE,PAK,0.0,Male,2012,2011
30858,59,58,Less than GCSE,PAK,0.0,Male,2012,2011
30859,60,59,Less than GCSE,PAK,0.0,Male,2012,2011
30860,61,60,Less than GCSE,PAK,0.0,Male,2012,2011
30861,62,61,Less than GCSE,PAK,0.0,Male,2012,2011
30862,63,62,Less than GCSE,PAK,0.0,Male,2012,2011
30863,64,63,Less than GCSE,PAK,0.0,Male,2012,2011
30864,65,64,Less than GCSE,PAK,0.0,Male,2012,2011
30865,66,65,Less than GCSE,PAK,0.0,Male,2012,2011
30866,67,66,Less than GCSE,PAK,0.0,Male,2012,2011
30867,68,67,Less than GCSE,PAK,0.0,Male,2012,2011
30868,69,68,Less than GCSE,PAK,0.0,Male,2012,2011
30869,70,69,Less than GCSE,PAK,0.0,Male,2012,2011
30870,71,70,Less than GCSE,PAK,0.0,Male,2012,2011
30871,72,71,Less than GCSE,PAK,0.0,Male,2012,2011
30872,73,72,Less than GCSE,PAK,0.0,Male,2012,2011
30873,74,73,Less than GCSE,PAK,0.0,Male,2012,2011
30874,75,74,Less than GCSE,PAK,0.0,Male,2012,2011
30875,76,75,Less than GCSE,PAK,0.0,Male,2012,2011
30876,77,76,Less than GCSE,PAK,0.0,Male,2012,2011
30877,78,77,Less than GCSE,PAK,0.0,Male,2012,2011
30878,79,78,Less than GCSE,PAK,0.0,Male,2012,2011
30879,80,79,Less than GCSE,PAK,0.0,Male,2012,2011
30880,81,80,Less than GCSE,PAK,0.0,Male,2012,2011
30881,82,81,Less than GCSE,PAK,0.0,Male,2012,2011
30882,83,82,Less than GCSE,PAK,0.0,Male,2012,2011
30883,84,83,Less than GCSE,PAK,0.0,Male,2012,2011
30884,85,84,Less than GCSE,PAK,0.0,Male,2012,2011
30885,86,85,Less than GCSE,PAK,0.0,Male,2012,2011
30886,87,86,Less than GCSE,PAK,0.0,Male,2012,2011
30887,88,87,Less than GCSE,PAK,0.0,Male,2012,2011
30888,89,88,Less than GCSE,PAK,0.0,Male,2012,2011
30889,90,89,Less than GCSE,PAK,0.0,Male,2012,2011
30890,91,90,Less than GCSE,PAK,0.0,Male,2012,2011
30891,92,91,Less than GCSE,PAK,0.0,Male,2012,2011
30892,93,92,Less than GCSE,PAK,0.0,Male,2012,2011
30893,94,93,Less than GCSE,PAK,0.0,Male,2012,2011
30894,95,94,Less than GCSE,PAK,0.0,Male,2012,2011
30895,96,95,Less than GCSE,PAK,0.0,Male,2012,2011
30896,97,96,Less than GCSE,PAK,0.0,Male,2012,2011
30897,98,97,Less than GCSE,PAK,0.0,Male,2012,2011
30898,99,98,Less than GCSE,PAK,0.0,Male,2012,2011
30899,100,99,Less than GCSE,PAK,0.0,Male,2012,2011
30900,1,0,Less than GCSE,PAK,0.0,Female,2012,2011
30901,2,1,Less than GCSE,PAK,0.0,Female,2012,2011
30902,3,2,Less than GCSE,PAK,0.0,Female,2012,2011
30903,4,3,Less than GCSE,PAK,0.0,Female,2012,2011
30904,5,4,Less than GCSE,PAK,0.0,Female,2012,2011
30905,6,5,Less than GCSE,PAK,0.0,Female,2012,2011
30906,7,6,Less than GCSE,PAK,0.0,Female,2012,2011
30907,8,7,Less than GCSE,PAK,0.0,Female,2012,2011
30908,9,8,Less than GCSE,PAK,0.0,Female,2012,2011
30909,10,9,Less than GCSE,PAK,0.0,Female,2012,2011
30910,11,10,Less than GCSE,PAK,0.0,Female,2012,2011
30911,12,11,Less than GCSE,PAK,0.0,Female,2012,2011
30912,13,12,Less than GCSE,PAK,0.0,Female,2012,2011
30913,14,13,Less than GCSE,PAK,0.0,Female,2012,2011
30914,15,14,Less than GCSE,PAK,0.0,Female,2012,2011
30915,16,15,Less than GCSE,PAK,0.0,Female,2012,2011
30916,17,16,Less than GCSE,PAK,0.0,Female,2012,2011
30917,18,17,Less than GCSE,PAK,0.0,Female,2012,2011
30918,19,18,Less than GCSE,PAK,0.0,Female,2012,2011
30919,20,19,Less than GCSE,PAK,0.0,Female,2012,2011
30920,21,20,Less than GCSE,PAK,0.0,Female,2012,2011
30921,22,21,Less than GCSE,PAK,0.0,Female,2012,2011
30922,23,22,Less than GCSE,PAK,0.0,Female,2012,2011
30923,24,23,Less than GCSE,PAK,0.0,Female,2012,2011
30924,25,24,Less than GCSE,PAK,0.0,Female,2012,2011
30925,26,25,Less than GCSE,PAK,0.0,Female,2012,2011
30926,27,26,Less than GCSE,PAK,0.0,Female,2012,2011
30927,28,27,Less than GCSE,PAK,0.0,Female,2012,2011
30928,29,28,Less than GCSE,PAK,0.0,Female,2012,2011
30929,30,29,Less than GCSE,PAK,0.0,Female,2012,2011
30930,31,30,Less than GCSE,PAK,0.0,Female,2012,2011
30931,32,31,Less than GCSE,PAK,0.0,Female,2012,2011
30932,33,32,Less than GCSE,PAK,0.0,Female,2012,2011
30933,34,33,Less than GCSE,PAK,0.0,Female,2012,2011
30934,35,34,Less than GCSE,PAK,0.0,Female,2012,2011
30935,36,35,Less than GCSE,PAK,0.0,Female,2012,2011
30936,37,36,Less than GCSE,PAK,0.0,Female,2012,2011
30937,38,37,Less than GCSE,PAK,0.0,Female,2012,2011
30938,39,38,Less than GCSE,PAK,0.0,Female,2012,2011
30939,40,39,Less than GCSE,PAK,0.0,Female,2012,2011
30940,41,40,Less than GCSE,PAK,0.0,Female,2012,2011
30941,42,41,Less than GCSE,PAK,0.0,Female,2012,2011
30942,43,42,Less than GCSE,PAK,0.0,Female,2012,2011
30943,44,43,Less than GCSE,PAK,0.0,Female,2012,2011
30944,45,44,Less than GCSE,PAK,0.0,Female,2012,2011
30945,46,45,Less than GCSE,PAK,0.0,Female,2012,2011
30946,47,46,Less than GCSE,PAK,0.0,Female,2012,2011
30947,48,47,Less than GCSE,PAK,0.0,Female,2012,2011
30948,49,48,Less than GCSE,PAK,0.0,Female,2012,2011
30949,50,49,Less than GCSE,PAK,0.0,Female,2012,2011
30950,51,50,Less than GCSE,PAK,0.0,Female,2012,2011
30951,52,51,Less than GCSE,PAK,0.0,Female,2012,2011
30952,53,52,Less than GCSE,PAK,0.0,Female,2012,2011
30953,54,53,Less than GCSE,PAK,0.0,Female,2012,2011
30954,55,54,Less than GCSE,PAK,0.0,Female,2012,2011
30955,56,55,Less than GCSE,PAK,0.0,Female,2012,2011
30956,57,56,Less than GCSE,PAK,0.0,Female,2012,2011
30957,58,57,Less than GCSE,PAK,0.0,Female,2012,2011
30958,59,58,Less than GCSE,PAK,0.0,Female,2012,2011
30959,60,59,Less than GCSE,PAK,0.0,Female,2012,2011
30960,61,60,Less than GCSE,PAK,0.0,Female,2012,2011
30961,62,61,Less than GCSE,PAK,0.0,Female,2012,2011
30962,63,62,Less than GCSE,PAK,0.0,Female,2012,2011
30963,64,63,Less than GCSE,PAK,0.0,Female,2012,2011
30964,65,64,Less than GCSE,PAK,0.0,Female,2012,2011
30965,66,65,Less than GCSE,PAK,0.0,Female,2012,2011
30966,67,66,Less than GCSE,PAK,0.0,Female,2012,2011
30967,68,67,Less than GCSE,PAK,0.0,Female,2012,2011
30968,69,68,Less than GCSE,PAK,0.0,Female,2012,2011
30969,70,69,Less than GCSE,PAK,0.0,Female,2012,2011
30970,71,70,Less than GCSE,PAK,0.0,Female,2012,2011
30971,72,71,Less than GCSE,PAK,0.0,Female,2012,2011
30972,73,72,Less than GCSE,PAK,0.0,Female,2012,2011
30973,74,73,Less than GCSE,PAK,0.0,Female,2012,2011
30974,75,74,Less than GCSE,PAK,0.0,Female,2012,2011
30975,76,75,Less than GCSE,PAK,0.0,Female,2012,2011
30976,77,76,Less than GCSE,PAK,0.0,Female,2012,2011
30977,78,77,Less than GCSE,PAK,0.0,Female,2012,2011
30978,79,78,Less than GCSE,PAK,0.0,Female,2012,2011
30979,80,79,Less than GCSE,PAK,0.0,Female,2012,2011
30980,81,80,Less than GCSE,PAK,0.0,Female,2012,2011
30981,82,81,Less than GCSE,PAK,0.0,Female,2012,2011
30982,83,82,Less than GCSE,PAK,0.0,Female,2012,2011
30983,84,83,Less than GCSE,PAK,0.0,Female,2012,2011
30984,85,84,Less than GCSE,PAK,0.0,Female,2012,2011
30985,86,85,Less than GCSE,PAK,0.0,Female,2012,2011
30986,87,86,Less than GCSE,PAK,0.0,Female,2012,2011
30987,88,87,Less than GCSE,PAK,0.0,Female,2012,2011
30988,89,88,Less than GCSE,PAK,0.0,Female,2012,2011
30989,90,89,Less than GCSE,PAK,0.0,Female,2012,2011
30990,91,90,Less than GCSE,PAK,0.0,Female,2012,2011
30991,92,91,Less than GCSE,PAK,0.0,Female,2012,2011
30992,93,92,Less than GCSE,PAK,0.0,Female,2012,2011
30993,94,93,Less than GCSE,PAK,0.0,Female,2012,2011
30994,95,94,Less than GCSE,PAK,0.0,Female,2012,2011
30995,96,95,Less than GCSE,PAK,0.0,Female,2012,2011
30996,97,96,Less than GCSE,PAK,0.0,Female,2012,2011
30997,98,97,Less than GCSE,PAK,0.0,Female,2012,2011
30998,99,98,Less than GCSE,PAK,0.0,Female,2012,2011
30999,100,99,Less than GCSE,PAK,0.0,Female,2012,2011
31000,1,0,Medical Education,PAK,0.0,Male,2012,2011
31001,2,1,Medical Education,PAK,0.0,Male,2012,2011
31002,3,2,Medical Education,PAK,0.0,Male,2012,2011
31003,4,3,Medical Education,PAK,0.0,Male,2012,2011
31004,5,4,Medical Education,PAK,0.0,Male,2012,2011
31005,6,5,Medical Education,PAK,0.0,Male,2012,2011
31006,7,6,Medical Education,PAK,0.0,Male,2012,2011
31007,8,7,Medical Education,PAK,0.0,Male,2012,2011
31008,9,8,Medical Education,PAK,0.0,Male,2012,2011
31009,10,9,Medical Education,PAK,0.0,Male,2012,2011
31010,11,10,Medical Education,PAK,0.0,Male,2012,2011
31011,12,11,Medical Education,PAK,0.0,Male,2012,2011
31012,13,12,Medical Education,PAK,0.0,Male,2012,2011
31013,14,13,Medical Education,PAK,0.0,Male,2012,2011
31014,15,14,Medical Education,PAK,0.0,Male,2012,2011
31015,16,15,Medical Education,PAK,0.0,Male,2012,2011
31016,17,16,Medical Education,PAK,1.5,Male,2012,2011
31017,18,17,Medical Education,PAK,1.3916152294928292,Male,2012,2011
31018,19,18,Medical Education,PAK,1.2910619646375867,Male,2012,2011
31019,20,19,Medical Education,PAK,1.1977743281390656,Male,2012,2011
31020,21,20,Medical Education,PAK,1.1112273310225769,Male,2012,2011
31021,22,21,Medical Education,PAK,1.0309339181864583,Male,2012,2011
31022,23,22,Medical Education,PAK,0.95644222743266,Male,2012,2011
31023,24,23,Medical Education,PAK,0.8873330465502227,Male,2012,2011
31024,25,24,Medical Education,PAK,0.8232174541410398,Male,2012,2011
31025,26,25,Medical Education,PAK,0.7637346309113238,Male,2012,2011
31026,27,26,Medical Education,PAK,0.708549829111522,Male,2012,2011
31027,28,27,Medical Education,PAK,0.6573524886974238,Male,2012,2011
31028,29,28,Medical Education,PAK,0.6098544896108986,Male,2012,2011
31029,30,29,Medical Education,PAK,0.5657885303447354,Male,2012,2011
31030,31,30,Medical Education,PAK,0.524906623666733,Male,2012,2011
31031,32,31,Medical Education,PAK,0.4869787010375246,Male,2012,2011
31032,33,32,Medical Education,PAK,0.4517913178683032,Male,2012,2011
31033,34,33,Medical Education,PAK,0.419146452332111,Male,2012,2011
31034,35,34,Medical Education,PAK,0.3888603909688373,Male,2012,2011
31035,36,35,Medical Education,PAK,0.3607626948125132,Male,2012,2011
31036,37,36,Medical Education,PAK,0.33469524022264474,Male,2012,2011
31037,38,37,Medical Education,PAK,0.3105113290217289,Male,2012,2011
31038,39,38,Medical Education,PAK,0.2880748629311312,Male,2012,2011
31039,40,39,Medical Education,PAK,0.2672595776593476,Male,2012,2011
31040,41,40,Medical Education,PAK,0.24794833233237976,Male,2012,2011
31041,42,41,Medical Education,PAK,0.2300324502673927,Male,2012,2011
31042,43,42,Medical Education,PAK,0.2134111073797704,Male,2012,2011
31043,44,43,Medical Education,PAK,0.19799076478174527,Male,2012,2011
31044,45,44,Medical Education,PAK,0.18368464237947285,Male,2012,2011
31045,46,45,Medical Education,PAK,0.17041223050614565,Male,2012,2011
31046,47,46,Medical Education,PAK,0.1580988368427965,Male,2012,2011
31047,48,47,Medical Education,PAK,0.14667516607702508,Male,2012,2011
31048,49,48,Medical Education,PAK,0.13607692993411874,Male,2012,2011
31049,50,49,Medical Education,PAK,0.12624448538596555,Male,2012,2011
31050,51,50,Medical Education,PAK,0.11712249900172975,Male,2012,2011
31051,52,51,Medical Education,PAK,0.10865963555137717,Male,2012,2011
31052,53,52,Medical Education,PAK,0.10080826910962463,Male,2012,2011
31053,54,53,Medical Education,PAK,0.09352421503451014,Male,2012,2011
31054,55,54,Medical Education,PAK,0.08676648131225767,Male,2012,2011
31055,56,55,Medical Education,PAK,0.0804970378690952,Male,2012,2011
31056,57,56,Medical Education,PAK,0.07468060255179591,Male,2012,2011
31057,58,57,Medical Education,PAK,0.06928444257252014,Male,2012,2011
31058,59,58,Medical Education,PAK,0.06427819030056027,Male,2012,2011
31059,60,59,Medical Education,PAK,0.05963367236433195,Male,2012,2011
31060,61,60,Medical Education,PAK,0.055324751101860026,Male,2012,2011
31061,62,61,Medical Education,PAK,0.05132717746749905,Male,2012,2011
31062,63,62,Medical Education,PAK,0.04761845456710191,Male,2012,2011
31063,64,63,Medical Education,PAK,0.04417771105366093,Male,2012,2011
31064,65,64,Medical Education,PAK,0.04098558367093884,Male,2012,2011
31065,66,65,Medical Education,PAK,0.03802410828408742,Male,2012,2011
31066,67,66,Medical Education,PAK,0.03527661878401366,Male,2012,2011
31067,68,67,Medical Education,PAK,0.032727653296564144,Male,2012,2011
31068,69,68,Medical Education,PAK,0.03036286716870658,Male,2012,2011
31069,70,69,Medical Education,PAK,0.0281689522420266,Male,2012,2011
31070,71,70,Medical Education,PAK,0.02613356195924027,Male,2012,2011
31071,72,71,Medical Education,PAK,0.02424524188224881,Male,2012,2011
31072,73,72,Medical Education,PAK,0.022493365230716555,Male,2012,2011
31073,74,73,Medical Education,PAK,0.020868073078406428,Male,2012,2011
31074,75,74,Medical Education,PAK,0.01936021887071981,Male,2012,2011
31075,76,75,Medical Education,PAK,0.017961316951205432,Male,2012,2011
31076,77,76,Medical Education,PAK,0.016663494807363458,Male,2012,2011
31077,78,77,Medical Education,PAK,0.015459448767001109,Male,2012,2011
31078,79,78,Medical Education,PAK,0.014342402895815256,Male,2012,2011
31079,80,79,Medical Education,PAK,0.013306070864892388,Male,2012,2011
31080,81,80,Medical Education,PAK,0.012344620573530043,Male,2012,2011
31081,82,81,Medical Education,PAK,0.011452641328289943,Male,2012,2011
31082,83,82,Medical Education,PAK,0.010625113393578177,Male,2012,2011
31083,84,83,Medical Education,PAK,0.00985737974239442,Male,2012,2011
31084,85,84,Medical Education,PAK,0.009145119848273457,Male,2012,2011
31085,86,85,Medical Education,PAK,0.008484325370929663,Male,2012,2011
31086,87,86,Medical Education,PAK,0.007871277598772077,Male,2012,2011
31087,88,87,Medical Education,PAK,0.0073025265213446456,Male,2012,2011
31088,89,88,Medical Education,PAK,0.006774871413918999,Male,2012,2011
31089,90,89,Medical Education,PAK,0.006285342824976869,Male,2012,2011
31090,91,90,Medical Education,PAK,0.0058311858652141954,Male,2012,2011
31091,92,91,Medical Education,PAK,0.005409844704023596,Male,2012,2011
31092,93,92,Medical Education,PAK,0.005018948186206908,Male,2012,2011
31093,94,93,Medical Education,PAK,0.004656296487973963,Male,2012,2011
31094,95,94,Medical Education,PAK,0.004319848737132365,Male,2012,2011
31095,96,95,Medical Education,PAK,0.004007711527799176,Male,2012,2011
31096,97,96,Medical Education,PAK,0.0037181282649995373,Male,2012,2011
31097,98,97,Medical Education,PAK,0.003449469279187404,Male,2012,2011
31098,99,98,Medical Education,PAK,0.003200222655056562,Male,2012,2011
31099,100,99,Medical Education,PAK,0.0029689857230297953,Male,2012,2011
31100,1,0,Medical Education,PAK,0.0,Female,2012,2011
31101,2,1,Medical Education,PAK,0.0,Female,2012,2011
31102,3,2,Medical Education,PAK,0.0,Female,2012,2011
31103,4,3,Medical Education,PAK,0.0,Female,2012,2011
31104,5,4,Medical Education,PAK,0.0,Female,2012,2011
31105,6,5,Medical Education,PAK,0.0,Female,2012,2011
31106,7,6,Medical Education,PAK,0.0,Female,2012,2011
31107,8,7,Medical Education,PAK,0.0,Female,2012,2011
31108,9,8,Medical Education,PAK,0.0,Female,2012,2011
31109,10,9,Medical Education,PAK,0.0,Female,2012,2011
31110,11,10,Medical Education,PAK,0.0,Female,2012,2011
31111,12,11,Medical Education,PAK,0.0,Female,2012,2011
31112,13,12,Medical Education,PAK,0.0,Female,2012,2011
31113,14,13,Medical Education,PAK,0.0,Female,2012,2011
31114,15,14,Medical Education,PAK,0.0,Female,2012,2011
31115,16,15,Medical Education,PAK,0.0,Female,2012,2011
31116,17,16,Medical Education,PAK,0.0,Female,2012,2011
31117,18,17,Medical Education,PAK,1.5,Female,2012,2011
31118,19,18,Medical Education,PAK,1.3916152294928292,Female,2012,2011
31119,20,19,Medical Education,PAK,1.2910619646375867,Female,2012,2011
31120,21,20,Medical Education,PAK,1.1977743281390656,Female,2012,2011
31121,22,21,Medical Education,PAK,1.1112273310225769,Female,2012,2011
31122,23,22,Medical Education,PAK,1.0309339181864583,Female,2012,2011
31123,24,23,Medical Education,PAK,0.95644222743266,Female,2012,2011
31124,25,24,Medical Education,PAK,0.8873330465502227,Female,2012,2011
31125,26,25,Medical Education,PAK,0.8232174541410398,Female,2012,2011
31126,27,26,Medical Education,PAK,0.7637346309113238,Female,2012,2011
31127,28,27,Medical Education,PAK,0.708549829111522,Female,2012,2011
31128,29,28,Medical Education,PAK,0.6573524886974238,Female,2012,2011
31129,30,29,Medical Education,PAK,0.6098544896108986,Female,2012,2011
31130,31,30,Medical Education,PAK,0.5657885303447354,Female,2012,2011
31131,32,31,Medical Education,PAK,0.524906623666733,Female,2012,2011
31132,33,32,Medical Education,PAK,0.4869787010375246,Female,2012,2011
31133,34,33,Medical Education,PAK,0.4517913178683032,Female,2012,2011
31134,35,34,Medical Education,PAK,0.419146452332111,Female,2012,2011
31135,36,35,Medical Education,PAK,0.3888603909688373,Female,2012,2011
31136,37,36,Medical Education,PAK,0.3607626948125132,Female,2012,2011
31137,38,37,Medical Education,PAK,0.33469524022264474,Female,2012,2011
31138,39,38,Medical Education,PAK,0.3105113290217289,Female,2012,2011
31139,40,39,Medical Education,PAK,0.2880748629311312,Female,2012,2011
31140,41,40,Medical Education,PAK,0.2672595776593476,Female,2012,2011
31141,42,41,Medical Education,PAK,0.24794833233237976,Female,2012,2011
31142,43,42,Medical Education,PAK,0.2300324502673927,Female,2012,2011
31143,44,43,Medical Education,PAK,0.2134111073797704,Female,2012,2011
31144,45,44,Medical Education,PAK,0.19799076478174527,Female,2012,2011
31145,46,45,Medical Education,PAK,0.18368464237947285,Female,2012,2011
31146,47,46,Medical Education,PAK,0.17041223050614565,Female,2012,2011
31147,48,47,Medical Education,PAK,0.1580988368427965,Female,2012,2011
31148,49,48,Medical Education,PAK,0.14667516607702508,Female,2012,2011
31149,50,49,Medical Education,PAK,0.13607692993411874,Female,2012,2011
31150,51,50,Medical Education,PAK,0.12624448538596555,Female,2012,2011
31151,52,51,Medical Education,PAK,0.11712249900172975,Female,2012,2011
31152,53,52,Medical Education,PAK,0.10865963555137717,Female,2012,2011
31153,54,53,Medical Education,PAK,0.10080826910962463,Female,2012,2011
31154,55,54,Medical Education,PAK,0.09352421503451014,Female,2012,2011
31155,56,55,Medical Education,PAK,0.08676648131225767,Female,2012,2011
31156,57,56,Medical Education,PAK,0.0804970378690952,Female,2012,2011
31157,58,57,Medical Education,PAK,0.07468060255179591,Female,2012,2011
31158,59,58,Medical Education,PAK,0.06928444257252014,Female,2012,2011
31159,60,59,Medical Education,PAK,0.06427819030056027,Female,2012,2011
31160,61,60,Medical Education,PAK,0.05963367236433195,Female,2012,2011
31161,62,61,Medical Education,PAK,0.055324751101860026,Female,2012,2011
31162,63,62,Medical Education,PAK,0.05132717746749905,Female,2012,2011
31163,64,63,Medical Education,PAK,0.04761845456710191,Female,2012,2011
31164,65,64,Medical Education,PAK,0.04417771105366093,Female,2012,2011
31165,66,65,Medical Education,PAK,0.04098558367093884,Female,2012,2011
31166,67,66,Medical Education,PAK,0.03802410828408742,Female,2012,2011
31167,68,67,Medical Education,PAK,0.03527661878401366,Female,2012,2011
31168,69,68,Medical Education,PAK,0.032727653296564144,Female,2012,2011
31169,70,69,Medical Education,PAK,0.03036286716870658,Female,2012,2011
31170,71,70,Medical Education,PAK,0.0281689522420266,Female,2012,2011
31171,72,71,Medical Education,PAK,0.02613356195924027,Female,2012,2011
31172,73,72,Medical Education,PAK,0.02424524188224881,Female,2012,2011
31173,74,73,Medical Education,PAK,0.022493365230716555,Female,2012,2011
31174,75,74,Medical Education,PAK,0.020868073078406428,Female,2012,2011
31175,76,75,Medical Education,PAK,0.01936021887071981,Female,2012,2011
31176,77,76,Medical Education,PAK,0.017961316951205432,Female,2012,2011
31177,78,77,Medical Education,PAK,0.016663494807363458,Female,2012,2011
31178,79,78,Medical Education,PAK,0.015459448767001109,Female,2012,2011
31179,80,79,Medical Education,PAK,0.014342402895815256,Female,2012,2011
31180,81,80,Medical Education,PAK,0.013306070864892388,Female,2012,2011
31181,82,81,Medical Education,PAK,0.012344620573530043,Female,2012,2011
31182,83,82,Medical Education,PAK,0.011452641328289943,Female,2012,2011
31183,84,83,Medical Education,PAK,0.010625113393578177,Female,2012,2011
31184,85,84,Medical Education,PAK,0.00985737974239442,Female,2012,2011
31185,86,85,Medical Education,PAK,0.009145119848273457,Female,2012,2011
31186,87,86,Medical Education,PAK,0.008484325370929663,Female,2012,2011
31187,88,87,Medical Education,PAK,0.007871277598772077,Female,2012,2011
31188,89,88,Medical Education,PAK,0.0073025265213446456,Female,2012,2011
31189,90,89,Medical Education,PAK,0.006774871413918999,Female,2012,2011
31190,91,90,Medical Education,PAK,0.006285342824976869,Female,2012,2011
31191,92,91,Medical Education,PAK,0.0058311858652141954,Female,2012,2011
31192,93,92,Medical Education,PAK,0.005409844704023596,Female,2012,2011
31193,94,93,Medical Education,PAK,0.005018948186206908,Female,2012,2011
